# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
5998,1711507608.3961852,19193600,-0.01482305210083723,12.98764419555664,-0.012957478873431683,13.305048942565918
5999,1711507609.5581834,19196800,-0.011516552418470383,13.992330551147461,-0.012957478873431683,13.305048942565918
6000,1711507610.8771853,19200000,-0.011516552418470383,13.992330551147461,-0.017475180327892303,15.365281105041504
6001,1711507612.0891845,19203200,-0.011305103078484535,14.393237113952637,-0.017475180327892303,15.365281105041504
6002,1711507613.4101865,19206400,-0.011305103078484535,14.393237113952637,-0.017537344247102737,12.5161771774292
6003,1711507614.5641837,19209600,-0.011358844116330147,13.769262313842773,-0.017537344247102737,12.5161771774292
6004,1711507615.8711836,19212800,-0.011358844116330147,13.769262313842773,-0.016520511358976364,14.117656707763672
6005,1711507617.1211834,19216000,-0.012513731606304646,15.271514892578125,-0.016520511358976364,14.117656707763672
6006,1711507618.3751826,19219200,-0.012513731606304646,15.271514892578125,-0.01682409457862377,17.0201473236084
6007,1711507619.5721834,19222400,-0.007932824082672596,14.80833625793457,-0.01682409457862377,17.0201473236084
6008,1711507620.9061837,19225600,-0.007932824082672596,14.80833625793457,-0.01885676197707653,15.18664836883545
6009,1711507622.1001852,19228800,-0.006589176598936319,15.912715911865234,-0.01885676197707653,15.18664836883545
6010,1711507623.4161851,19232000,-0.006589176598936319,15.912715911865234,-0.021326368674635887,15.252013206481934
6011,1711507624.579183,19235200,-0.0036231724079698324,13.401213645935059,-0.021326368674635887,15.252013206481934
6012,1711507625.8851833,19238400,-0.0036231724079698324,13.401213645935059,-0.02375009097158909,13.12939167022705
6013,1711507627.0981843,19241600,-0.0031164628453552723,14.723917007446289,-0.02375009097158909,13.12939167022705
6014,1711507628.3631845,19244800,-0.0031164628453552723,14.723917007446289,-0.02297133393585682,14.831186294555664
6015,1711507629.5631835,19248000,-0.006098596844822168,15.447210311889648,-0.02297133393585682,14.831186294555664
6016,1711507630.840184,19251200,-0.006098596844822168,15.447210311889648,-0.02146848663687706,15.645009994506836
6017,1711507632.0441835,19254400,-0.0062978025525808334,15.307446479797363,-0.02146848663687706,15.645009994506836
6018,1711507633.4241838,19257600,-0.0062978025525808334,15.307446479797363,-0.020263586193323135,15.227499008178711
6019,1711507634.6311839,19260800,-0.00873562041670084,14.138232231140137,-0.020263586193323135,15.227499008178711
6020,1711507636.104184,19264000,-0.00873562041670084,14.138232231140137,-0.018469033762812614,12.905220031738281
6021,1711507637.275186,19267200,-0.007450283970683813,12.41506576538086,-0.018469033762812614,12.905220031738281
6022,1711507638.8641827,19270400,-0.007450283970683813,12.41506576538086,-0.021744592115283012,12.875192642211914
6023,1711507639.9041867,19273600,-0.005512766074389219,13.663372993469238,-0.021744592115283012,12.875192642211914
6024,1711507641.477185,19276800,-0.005512766074389219,13.663372993469238,-0.023577716201543808,14.305127143859863
6025,1711507642.5551832,19280000,-0.0014718876918777823,14.560407638549805,-0.023577716201543808,14.305127143859863
6026,1711507644.1851842,19283200,-0.0014718876918777823,14.560407638549805,-0.02751878648996353,13.646183967590332
6027,1711507645.1381838,19286400,-0.0008570501231588423,13.535593032836914,-0.02751878648996353,13.646183967590332
6028,1711507646.8501828,19289600,-0.0008570501231588423,13.535593032836914,-0.02793227508664131,13.62791633605957
6029,1711507647.7431836,19292800,-0.0010368525981903076,12.904759407043457,-0.02793227508664131,13.62791633605957
6030,1711507649.5041826,19296000,-0.0010368525981903076,12.904759407043457,-0.027948513627052307,13.666015625
6031,1711507650.3631845,19299200,-0.0009964859345927835,13.110954284667969,-0.027948513627052307,13.666015625
6032,1711507652.1561835,19302400,-0.0009964859345927835,13.110954284667969,-0.024615030735731125,14.515340805053711
6033,1711507652.9621828,19305600,-0.003910786937922239,14.92004108428955,-0.024615030735731125,14.515340805053711
6034,1711507654.764183,19308800,-0.003910786937922239,14.92004108428955,-0.025839896872639656,15.379677772521973
6035,1711507655.5661843,19312000,-0.003266987856477499,14.786965370178223,-0.025839896872639656,15.379677772521973
6036,1711507657.333184,19315200,-0.003266987856477499,14.786965370178223,-0.024377480149269104,13.689070701599121
6037,1711507658.0391834,19318400,-0.003838428296148777,14.0067138671875,-0.024377480149269104,13.689070701599121
6038,1711507659.7761838,19321600,-0.003838428296148777,14.0067138671875,-0.024918582290410995,14.467514991760254
6039,1711507660.4911845,19324800,-0.004561321809887886,15.642840385437012,-0.024918582290410995,14.467514991760254
6040,1711507662.2761846,19328000,-0.004561321809887886,15.642840385437012,-0.025431916117668152,14.474474906921387
6041,1711507663.0931838,19331200,-0.002038344042375684,14.809919357299805,-0.025431916117668152,14.474474906921387
6042,1711507664.9391835,19334400,-0.002038344042375684,14.809919357299805,-0.025759916752576828,14.916716575622559
6043,1711507665.594183,19337600,-0.005474996753036976,14.502912521362305,-0.025759916752576828,14.916716575622559
6044,1711507667.4231844,19340800,-0.005474996753036976,14.502912521362305,-0.024515943601727486,13.897705078125
6045,1711507668.0521848,19344000,-0.005099229980260134,14.924775123596191,-0.024515943601727486,13.897705078125
6046,1711507669.901697,19347200,-0.005099229980260134,14.924775123596191,-0.025548536330461502,16.33292579650879
6047,1711507670.5836968,19350400,-0.005007619969546795,14.079389572143555,-0.025548536330461502,16.33292579650879
6048,1711507672.337697,19353600,-0.005007619969546795,14.079389572143555,-0.026566099375486374,14.432756423950195
6049,1711507673.0856965,19356800,-0.0027784521225839853,17.22370147705078,-0.026566099375486374,14.432756423950195
6050,1711507674.7776983,19360000,-0.0027784521225839853,17.22370147705078,-0.028583869338035583,14.671622276306152
6051,1711507675.621696,19363200,-0.0011424869298934937,14.950003623962402,-0.028583869338035583,14.671622276306152
6052,1711507677.318697,19366400,-0.0011424869298934937,14.950003623962402,-0.028446268290281296,14.019312858581543
6053,1711507678.1446962,19369600,-0.0012616908643394709,14.33213996887207,-0.028446268290281296,14.019312858581543
6054,1711507679.715697,19372800,-0.0012616908643394709,14.33213996887207,-0.02852349914610386,14.05915641784668
6055,1711507680.6426983,19376000,-0.0027655214071273804,14.164907455444336,-0.02852349914610386,14.05915641784668
6056,1711507682.179696,19379200,-0.0027655214071273804,14.164907455444336,-0.028253726661205292,13.422990798950195
6057,1711507683.1696968,19382400,-0.0005412207683548331,16.58501625061035,-0.028253726661205292,13.422990798950195
6058,1711507684.7086976,19385600,-0.0005412207683548331,16.58501625061035,-0.030948318541049957,17.140884399414062
6059,1711507685.657697,19388800,0.00031523630605079234,15.638943672180176,-0.030948318541049957,17.140884399414062
6060,1711507687.189697,19392000,0.00031523630605079234,15.638943672180176,-0.032466139644384384,16.3358097076416
6061,1711507688.1946962,19395200,0.0018615806475281715,16.583629608154297,-0.032466139644384384,16.3358097076416
6062,1711507689.6586971,19398400,0.0018615806475281715,16.583629608154297,-0.034010402858257294,15.750532150268555
6063,1711507690.692696,19401600,0.005910271313041449,14.685624122619629,-0.034010402858257294,15.750532150268555
6064,1711507692.1166966,19404800,0.005910271313041449,14.685624122619629,-0.03598334640264511,13.677024841308594
6065,1711507693.1996977,19408000,0.006869907956570387,16.11290740966797,-0.03598334640264511,13.677024841308594
6066,1711507694.5656984,19411200,0.006869907956570387,16.11290740966797,-0.038001105189323425,14.720624923706055
6067,1711507695.6586957,19414400,0.009124243631958961,13.541430473327637,-0.038001105189323425,14.720624923706055
6068,1711507697.0776966,19417600,0.009124243631958961,13.541430473327637,-0.04196842759847641,13.708992004394531
6069,1711507698.1666975,19420800,0.012640232220292091,13.644855499267578,-0.04196842759847641,13.708992004394531
6070,1711507699.5576973,19424000,0.012640232220292091,13.644855499267578,-0.04473495110869408,13.678915023803711
6071,1711507700.7166982,19427200,0.013856066390872002,13.382185935974121,-0.04473495110869408,13.678915023803711
6072,1711507702.0266967,19430400,0.013856066390872002,13.382185935974121,-0.04643433913588524,13.581628799438477
6073,1711507703.320696,19433600,0.013385394588112831,14.406715393066406,-0.04643433913588524,13.581628799438477
6074,1711507704.531697,19436800,0.013385394588112831,14.406715393066406,-0.046531155705451965,13.379076957702637
6075,1711507705.8206975,19440000,0.0166969895362854,12.643257141113281,-0.046531155705451965,13.379076957702637
6076,1711507707.0056963,19443200,0.0166969895362854,12.643257141113281,-0.050762519240379333,12.662186622619629
6077,1711507708.313697,19446400,0.016529511660337448,12.418608665466309,-0.050762519240379333,12.662186622619629
6078,1711507709.4216955,19449600,0.016529511660337448,12.418608665466309,-0.04811162129044533,12.879571914672852
6079,1711507710.873698,19452800,0.012942260131239891,14.312308311462402,-0.04811162129044533,12.879571914672852
6080,1711507711.920699,19456000,0.012942260131239891,14.312308311462402,-0.04543076828122139,13.258099555969238
6081,1711507713.3626962,19459200,0.014671108685433865,12.062199592590332,-0.04543076828122139,13.258099555969238
6082,1711507714.363698,19462400,0.014671108685433865,12.062199592590332,-0.04782966151833534,12.411642074584961
6083,1711507715.8706963,19465600,0.01452736184000969,12.468369483947754,-0.04782966151833534,12.411642074584961
6084,1711507716.8616986,19468800,0.01452736184000969,12.468369483947754,-0.047558728605508804,13.762491226196289
6085,1711507718.355699,19472000,0.013812357559800148,14.982404708862305,-0.047558728605508804,13.762491226196289
6086,1711507719.2866971,19475200,0.013812357559800148,14.982404708862305,-0.04733257740736008,13.237732887268066
6087,1711507720.8246968,19478400,0.012233967892825603,12.72961711883545,-0.04733257740736008,13.237732887268066
6088,1711507721.8086965,19481600,0.012233967892825603,12.72961711883545,-0.044728413224220276,12.032683372497559
6089,1711507723.3986986,19484800,0.01049740333110094,11.788372039794922,-0.044728413224220276,12.032683372497559
6090,1711507724.5626976,19488000,0.01049740333110094,11.788372039794922,-0.04469776153564453,11.560259819030762
6091,1711507726.0136955,19491200,0.010577205568552017,12.58258056640625,-0.04469776153564453,11.560259819030762
6092,1711507727.0296965,19494400,0.010577205568552017,12.58258056640625,-0.045439835637807846,12.711063385009766
6093,1711507728.5076973,19497600,0.011351003311574459,14.613646507263184,-0.045439835637807846,12.711063385009766
6094,1711507729.5256958,19500800,0.011351003311574459,14.613646507263184,-0.04455677047371864,13.380972862243652
6095,1711507731.0196977,19504000,0.010421236976981163,12.18997573852539,-0.04455677047371864,13.380972862243652
6096,1711507731.988697,19507200,0.010421236976981163,12.18997573852539,-0.04435982182621956,12.911099433898926
6097,1711507733.4786975,19510400,0.011529314331710339,13.97108268737793,-0.04435982182621956,12.911099433898926
6098,1711507734.479697,19513600,0.011529314331710339,13.97108268737793,-0.04446303844451904,13.488978385925293
6099,1711507736.062697,19516800,0.011624777689576149,14.4882230758667,-0.04446303844451904,13.488978385925293
6100,1711507737.1736972,19520000,0.011624777689576149,14.4882230758667,-0.04639358073472977,14.771051406860352
6101,1711507738.7046976,19523200,0.012571942992508411,13.567992210388184,-0.04639358073472977,14.771051406860352
6102,1711507739.7856965,19526400,0.012571942992508411,13.567992210388184,-0.047209881246089935,13.486332893371582
6103,1711507741.2826984,19529600,0.013228178024291992,13.178317070007324,-0.047209881246089935,13.486332893371582
6104,1711507742.3896983,19532800,0.013228178024291992,13.178317070007324,-0.04781536012887955,12.319576263427734
6105,1711507743.9476967,19536000,0.013949754647910595,14.439002990722656,-0.04781536012887955,12.319576263427734
6106,1711507745.0716975,19539200,0.013949754647910595,14.439002990722656,-0.0494188629090786,14.531027793884277
6107,1711507746.5976977,19542400,0.016212034970521927,12.060111999511719,-0.0494188629090786,14.531027793884277
6108,1711507747.696697,19545600,0.016212034970521927,12.060111999511719,-0.050527170300483704,11.85716438293457
6109,1711507749.2396982,19548800,0.014509215019643307,12.851192474365234,-0.050527170300483704,11.85716438293457
6110,1711507750.3106978,19552000,0.014509215019643307,12.851192474365234,-0.04597003385424614,13.479401588439941
6111,1711507751.9396966,19555200,0.012252399697899818,13.511258125305176,-0.04597003385424614,13.479401588439941
6112,1711507752.9556992,19558400,0.012252399697899818,13.511258125305176,-0.04603244736790657,12.880688667297363
6113,1711507754.490697,19561600,0.011339363642036915,14.001887321472168,-0.04603244736790657,12.880688667297363
6114,1711507755.5836957,19564800,0.011339363642036915,14.001887321472168,-0.04415091499686241,14.175195693969727
6115,1711507757.1237004,19568000,0.009400319308042526,13.68707275390625,-0.04415091499686241,14.175195693969727
6116,1711507758.288696,19571200,0.009400319308042526,13.68707275390625,-0.04342033341526985,14.612139701843262
6117,1711507759.5816987,19574400,0.007847205735743046,13.26993179321289,-0.04342033341526985,14.612139701843262
6118,1711507760.7376976,19577600,0.007847205735743046,13.26993179321289,-0.04117327183485031,12.398834228515625
6119,1711507762.049696,19580800,0.005987605080008507,13.250741004943848,-0.04117327183485031,12.398834228515625
6120,1711507763.2126987,19584000,0.005987605080008507,13.250741004943848,-0.04224052280187607,12.566773414611816
6121,1711507764.521696,19587200,0.007322163786739111,14.620222091674805,-0.04224052280187607,12.566773414611816
6122,1711507765.716697,19590400,0.007322163786739111,14.620222091674805,-0.041021928191185,15.142047882080078
6123,1711507766.9586976,19593600,0.00712343817576766,14.457160949707031,-0.041021928191185,15.142047882080078
6124,1711507768.1566963,19596800,0.00712343817576766,14.457160949707031,-0.04193006828427315,16.724254608154297
6125,1711507769.4286966,19600000,0.0060738455504179,16.583911895751953,-0.04193006828427315,16.724254608154297
6126,1711507770.6246977,19603200,0.0060738455504179,16.583911895751953,-0.04201669991016388,15.270669937133789
6127,1711507771.893697,19606400,0.0055494848638772964,16.22954750061035,-0.04201669991016388,15.270669937133789
6128,1711507773.1006968,19609600,0.0055494848638772964,16.22954750061035,-0.03916659578680992,15.158836364746094
6129,1711507774.4576993,19612800,0.0035118747036904097,14.90576457977295,-0.03916659578680992,15.158836364746094
6130,1711507775.685697,19616000,0.0035118747036904097,14.90576457977295,-0.036574844270944595,15.785626411437988
6131,1711507776.9866972,19619200,0.00046668259892612696,14.802803039550781,-0.036574844270944595,15.785626411437988
6132,1711507778.1826973,19622400,0.00046668259892612696,14.802803039550781,-0.035265207290649414,14.883832931518555
6133,1711507779.4276977,19625600,0.0007238216931000352,15.35218620300293,-0.035265207290649414,14.883832931518555
6134,1711507780.6326966,19628800,0.0007238216931000352,15.35218620300293,-0.040128178894519806,15.972041130065918
6135,1711507781.9386988,19632000,0.0012501158053055406,16.218542098999023,-0.040128178894519806,15.972041130065918
6136,1711507783.0776968,19635200,0.0012501158053055406,16.218542098999023,-0.03483922779560089,14.056950569152832
6137,1711507784.6036959,19638400,-0.0006734609487466514,14.306227684020996,-0.03483922779560089,14.056950569152832
6138,1711507785.7766986,19641600,-0.0006734609487466514,14.306227684020996,-0.035641904920339584,14.499346733093262
6139,1711507787.1066961,19644800,0.0018824961734935641,12.980915069580078,-0.035641904920339584,14.499346733093262
6140,1711507788.1816976,19648000,0.0018824961734935641,12.980915069580078,-0.035387299954891205,14.313150405883789
6141,1711507789.5916965,19651200,-0.00018890581850428134,14.626015663146973,-0.035387299954891205,14.313150405883789
6142,1711507790.676697,19654400,-0.00018890581850428134,14.626015663146973,-0.03404099494218826,14.593696594238281
6143,1711507792.1616955,19657600,-0.0012973763514310122,15.661516189575195,-0.03404099494218826,14.593696594238281
6144,1711507793.1476974,19660800,-0.0012973763514310122,15.661516189575195,-0.03546591475605965,15.315718650817871
6145,1711507794.6026986,19664000,0.00072648556670174,14.798696517944336,-0.03546591475605965,15.315718650817871
6146,1711507795.5936983,19667200,0.00072648556670174,14.798696517944336,-0.038467902690172195,15.784655570983887
6147,1711507797.0866988,19670400,0.0022242970298975706,18.703136444091797,-0.038467902690172195,15.784655570983887
6148,1711507798.101697,19673600,0.0022242970298975706,18.703136444091797,-0.03954872116446495,17.035297393798828
6149,1711507799.5586958,19676800,-5.123451410327107e-05,14.824309349060059,-0.03954872116446495,17.035297393798828
6150,1711507800.5606983,19680000,-5.123451410327107e-05,14.824309349060059,-0.03587847203016281,15.129146575927734
6151,1711507802.047698,19683200,-0.0015350989997386932,16.743255615234375,-0.03587847203016281,15.129146575927734
6152,1711507803.0486968,19686400,-0.0015350989997386932,16.743255615234375,-0.03538333252072334,16.988426208496094
6153,1711507804.5036983,19689600,-0.001583935460075736,13.174671173095703,-0.03538333252072334,16.988426208496094
6154,1711507805.5656962,19692800,-0.001583935460075736,13.174671173095703,-0.035844892263412476,13.085122108459473
6155,1711507807.0126965,19696000,-0.0017311031697317958,13.813117980957031,-0.035844892263412476,13.085122108459473
6156,1711507808.0406969,19699200,-0.0017311031697317958,13.813117980957031,-0.03546590358018875,14.933111190795898
6157,1711507809.5176969,19702400,-0.0009766152361407876,16.00542640686035,-0.03546590358018875,14.933111190795898
6158,1711507810.444697,19705600,-0.0009766152361407876,16.00542640686035,-0.037310995161533356,15.178855895996094
6159,1711507812.0676966,19708800,-0.0018671033903956413,14.732752799987793,-0.037310995161533356,15.178855895996094
6160,1711507812.9706962,19712000,-0.0018671033903956413,14.732752799987793,-0.03650809824466705,14.183785438537598
6161,1711507814.5636964,19715200,-0.001307477243244648,14.723771095275879,-0.03650809824466705,14.183785438537598
6162,1711507815.4306972,19718400,-0.001307477243244648,14.723771095275879,-0.03590313345193863,16.617290496826172
6163,1711507817.0466962,19721600,-0.0003332728228997439,15.71054458618164,-0.03590313345193863,16.617290496826172
6164,1711507817.959698,19724800,-0.0003332728228997439,15.71054458618164,-0.03689434751868248,17.090139389038086
6165,1711507819.4956968,19728000,-0.0006509175873361528,15.73587417602539,-0.03689434751868248,17.090139389038086
6166,1711507820.4446971,19731200,-0.0006509175873361528,15.73587417602539,-0.03580273687839508,14.419219017028809
6167,1711507821.9866977,19734400,-0.0007198069943115115,13.3865327835083,-0.03580273687839508,14.419219017028809
6168,1711507822.937698,19737600,-0.0007198069943115115,13.3865327835083,-0.03690405935049057,12.906001091003418
6169,1711507824.4916966,19740800,-0.0008002278045751154,12.899213790893555,-0.03690405935049057,12.906001091003418
6170,1711507825.4336975,19744000,-0.0008002278045751154,12.899213790893555,-0.03701645880937576,13.672720909118652
6171,1711507827.0216968,19747200,0.0010047695832327008,13.185266494750977,-0.03701645880937576,13.672720909118652
6172,1711507827.959697,19750400,0.0010047695832327008,13.185266494750977,-0.0388488806784153,14.065825462341309
6173,1711507829.4456966,19753600,0.0019431838300079107,14.555510520935059,-0.0388488806784153,14.065825462341309
6174,1711507830.4412138,19756800,0.0019431838300079107,14.555510520935059,-0.038157716393470764,13.708378791809082
6175,1711507831.9702132,19760000,-0.0014184847241267562,14.424443244934082,-0.038157716393470764,13.708378791809082
6176,1711507832.9342148,19763200,-0.0014184847241267562,14.424443244934082,-0.03864767402410507,14.813711166381836
6177,1711507834.572213,19766400,0.0011420679511502385,14.316228866577148,-0.03864767402410507,14.813711166381836
6178,1711507835.5242143,19769600,0.0011420679511502385,14.316228866577148,-0.03901662304997444,13.397616386413574
6179,1711507837.2042139,19772800,0.000728654267732054,15.220539093017578,-0.03901662304997444,13.397616386413574
6180,1711507838.2382138,19776000,0.000728654267732054,15.220539093017578,-0.03823623061180115,15.553714752197266
6181,1711507839.7842145,19779200,-0.0025094535667449236,14.81544303894043,-0.03823623061180115,15.553714752197266
6182,1711507840.829214,19782400,-0.0025094535667449236,14.81544303894043,-0.03538532182574272,14.15783977508545
6183,1711507842.4192145,19785600,-0.0013435226865112782,13.95821762084961,-0.03538532182574272,14.15783977508545
6184,1711507843.4132142,19788800,-0.0013435226865112782,13.95821762084961,-0.03637200593948364,14.495322227478027
6185,1711507845.219216,19792000,1.5562623957521282e-05,15.339700698852539,-0.03637200593948364,14.495322227478027
6186,1711507846.3332124,19795200,1.5562623957521282e-05,15.339700698852539,-0.038796812295913696,15.84292984008789
6187,1711507847.9352133,19798400,0.0003465621848590672,13.764693260192871,-0.038796812295913696,15.84292984008789
6188,1711507848.943215,19801600,0.0003465621848590672,13.764693260192871,-0.03682969883084297,12.715893745422363
6189,1711507850.5612135,19804800,-0.002375728450715542,15.180109977722168,-0.03682969883084297,12.715893745422363
6190,1711507851.5372128,19808000,-0.002375728450715542,15.180109977722168,-0.03574656322598457,15.486303329467773
6191,1711507853.2372131,19811200,-0.0016422203043475747,15.664607048034668,-0.03574656322598457,15.486303329467773
6192,1711507854.143213,19814400,-0.0016422203043475747,15.664607048034668,-0.03741021826863289,15.35733413696289
6193,1711507855.8202133,19817600,-0.0010562491370365024,15.447622299194336,-0.03741021826863289,15.35733413696289
6194,1711507856.6362138,19820800,-0.0010562491370365024,15.447622299194336,-0.03572900593280792,14.772710800170898
6195,1711507858.3202138,19824000,-0.0008153021335601807,13.398456573486328,-0.03572900593280792,14.772710800170898
6196,1711507859.1872141,19827200,-0.0008153021335601807,13.398456573486328,-0.03698430582880974,15.278563499450684
6197,1711507860.7392128,19830400,0.0004003638168796897,16.602622985839844,-0.03698430582880974,15.278563499450684
6198,1711507861.636213,19833600,0.0004003638168796897,16.602622985839844,-0.03791845589876175,14.170753479003906
6199,1711507863.249216,19836800,-0.00159652647562325,13.396659851074219,-0.03791845589876175,14.170753479003906
6200,1711507864.0842133,19840000,-0.00159652647562325,13.396659851074219,-0.03561091050505638,14.542367935180664
6201,1711507865.7392125,19843200,-0.002573707140982151,15.535609245300293,-0.03561091050505638,14.542367935180664
6202,1711507866.518214,19846400,-0.002573707140982151,15.535609245300293,-0.03408993035554886,15.261292457580566
6203,1711507868.2002137,19849600,-0.0006025617476552725,14.770380973815918,-0.03408993035554886,15.261292457580566
6204,1711507868.9712133,19852800,-0.0006025617476552725,14.770380973815918,-0.036411795765161514,15.312187194824219
6205,1711507870.6532137,19856000,-0.0016963562229648232,15.728898048400879,-0.036411795765161514,15.312187194824219
6206,1711507871.4002135,19859200,-0.0016963562229648232,15.728898048400879,-0.03631141781806946,15.009352684020996
6207,1711507873.1432123,19862400,-0.004219212103635073,13.471595764160156,-0.03631141781806946,15.009352684020996
6208,1711507873.887215,19865600,-0.004219212103635073,13.471595764160156,-0.03347451239824295,14.21745491027832
6209,1711507875.5972142,19868800,-0.006640969309955835,16.595617294311523,-0.03347451239824295,14.21745491027832
6210,1711507876.3772137,19872000,-0.006640969309955835,16.595617294311523,-0.0320783369243145,14.5838623046875
6211,1711507878.0822148,19875200,-0.006440604105591774,15.459000587463379,-0.0320783369243145,14.5838623046875
6212,1711507878.8792133,19878400,-0.006440604105591774,15.459000587463379,-0.031251728534698486,15.388453483581543
6213,1711507880.5352132,19881600,-0.007959911599755287,14.991942405700684,-0.031251728534698486,15.388453483581543
6214,1711507881.2782133,19884800,-0.007959911599755287,14.991942405700684,-0.0319012887775898,14.7144193649292
6215,1711507883.0202134,19888000,-0.005456673447042704,14.897370338439941,-0.0319012887775898,14.7144193649292
6216,1711507883.8222125,19891200,-0.005456673447042704,14.897370338439941,-0.03342996537685394,15.93577766418457
6217,1711507885.5512123,19894400,-0.007937022484838963,17.854415893554688,-0.03342996537685394,15.93577766418457
6218,1711507886.3522172,19897600,-0.007937022484838963,17.854415893554688,-0.03175381198525429,16.778749465942383
6219,1711507888.0592155,19900800,-0.004281280562281609,15.510807991027832,-0.03175381198525429,16.778749465942383
6220,1711507888.844216,19904000,-0.004281280562281609,15.510807991027832,-0.033890996128320694,16.746597290039062
6221,1711507890.4952133,19907200,-0.004539992660284042,15.929071426391602,-0.033890996128320694,16.746597290039062
6222,1711507891.3082132,19910400,-0.004539992660284042,15.929071426391602,-0.03533494099974632,14.060338020324707
6223,1711507893.040213,19913600,-0.0017962789861485362,14.463309288024902,-0.03533494099974632,14.060338020324707
6224,1711507893.791212,19916800,-0.0017962789861485362,14.463309288024902,-0.03531576320528984,15.237247467041016
6225,1711507895.5022128,19920000,-0.00480087473988533,17.396278381347656,-0.03531576320528984,15.237247467041016
6226,1711507896.1792133,19923200,-0.00480087473988533,17.396278381347656,-0.033089689910411835,17.480091094970703
6227,1711507897.9902146,19926400,-0.007772919721901417,14.363245010375977,-0.033089689910411835,17.480091094970703
6228,1711507898.694214,19929600,-0.007772919721901417,14.363245010375977,-0.03044120781123638,13.883808135986328
6229,1711507900.4682148,19932800,-0.009091704152524471,16.224802017211914,-0.03044120781123638,13.883808135986328
6230,1711507901.197213,19936000,-0.009091704152524471,16.224802017211914,-0.028050804510712624,15.090770721435547
6231,1711507902.9402156,19939200,-0.01065834891051054,14.235435485839844,-0.028050804510712624,15.090770721435547
6232,1711507903.7142134,19942400,-0.01065834891051054,14.235435485839844,-0.030661780387163162,15.966761589050293
6233,1711507905.441213,19945600,-0.008789998479187489,15.119640350341797,-0.030661780387163162,15.966761589050293
6234,1711507906.4212134,19948800,-0.008789998479187489,15.119640350341797,-0.029932407662272453,13.583379745483398
6235,1711507908.1172144,19952000,-0.00942142028361559,14.439095497131348,-0.029932407662272453,13.583379745483398
6236,1711507908.8672147,19955200,-0.00942142028361559,14.439095497131348,-0.032617226243019104,14.966165542602539
6237,1711507910.5962138,19958400,-0.007056909147650003,14.870400428771973,-0.032617226243019104,14.966165542602539
6238,1711507911.3432128,19961600,-0.007056909147650003,14.870400428771973,-0.0341418981552124,15.426379203796387
6239,1711507913.119214,19964800,-0.007001685909926891,17.39248275756836,-0.0341418981552124,15.426379203796387
6240,1711507913.8232176,19968000,-0.007001685909926891,17.39248275756836,-0.03311816602945328,16.644824981689453
6241,1711507915.5942137,19971200,-0.005860382225364447,16.91330337524414,-0.03311816602945328,16.644824981689453
6242,1711507916.289214,19974400,-0.005860382225364447,16.91330337524414,-0.03397875279188156,16.877635955810547
6243,1711507918.160215,19977600,-0.007175879552960396,17.004335403442383,-0.03397875279188156,16.877635955810547
6244,1711507918.7832148,19980800,-0.007175879552960396,17.004335403442383,-0.03286215662956238,17.135717391967773
6245,1711507920.6512134,19984000,-0.0074281538836658,14.837738990783691,-0.03286215662956238,17.135717391967773
6246,1711507921.2512138,19987200,-0.0074281538836658,14.837738990783691,-0.030422264710068703,15.936600685119629
6247,1711507923.1092143,19990400,-0.009317160584032536,14.385854721069336,-0.030422264710068703,15.936600685119629
6248,1711507923.7392132,19993600,-0.009317160584032536,14.385854721069336,-0.028152255341410637,15.282288551330566
6249,1711507925.5682151,19996800,-0.010896083898842335,19.429563522338867,-0.028152255341410637,15.282288551330566
6250,1711507926.266213,20000000,-0.010896083898842335,19.429563522338867,-0.024964042007923126,18.524293899536133
6251,1711507928.020217,20003200,-0.013841051608324051,17.210535049438477,-0.024964042007923126,18.524293899536133
6252,1711507928.7402127,20006400,-0.013841051608324051,17.210535049438477,-0.02638932503759861,16.720096588134766
6253,1711507930.5652146,20009600,-0.0121696712449193,15.22262191772461,-0.02638932503759861,16.720096588134766
6254,1711507931.3032138,20012800,-0.0121696712449193,15.22262191772461,-0.027333667501807213,15.011802673339844
6255,1711507933.4932141,20016000,-0.012755977921187878,16.796655654907227,-0.027333667501807213,15.011802673339844
6256,1711507934.1932132,20019200,-0.012755977921187878,16.796655654907227,-0.02617785707116127,17.374534606933594
6257,1711507936.2432144,20022400,-0.014993689022958279,14.650066375732422,-0.02617785707116127,17.374534606933594
6258,1711507937.1612132,20025600,-0.014993689022958279,14.650066375732422,-0.023076675832271576,14.764726638793945
6259,1711507938.9532132,20028800,-0.016189878806471825,16.403696060180664,-0.023076675832271576,14.764726638793945
6260,1711507939.864215,20032000,-0.016189878806471825,16.403696060180664,-0.023827694356441498,17.923828125
6261,1711507941.5732129,20035200,-0.016162436455488205,13.045419692993164,-0.023827694356441498,17.923828125
6262,1711507942.543214,20038400,-0.016162436455488205,13.045419692993164,-0.021354956552386284,14.184165954589844
6263,1711507944.1582155,20041600,-0.018317848443984985,16.0966796875,-0.021354956552386284,14.184165954589844
6264,1711507945.1782131,20044800,-0.018317848443984985,16.0966796875,-0.02171400748193264,14.304699897766113
6265,1711507946.838212,20048000,-0.019038597121834755,14.62402057647705,-0.02171400748193264,14.304699897766113
6266,1711507947.845213,20051200,-0.019038597121834755,14.62402057647705,-0.019684921950101852,14.103344917297363
